country,year,month,pm2_5,pm10,nitrogen_dioxide,ozone
Andorra,2025,2025-04,3.1033333333333335,5.026111111111112,0.40875,77.2875
Andorra,2025,2025-05,3.663978494623656,6.271236559139785,0.39072580645161287,75.3736559139785
Andorra,2025,2025-06,5.958888888888889,11.55875,0.48541666666666666,74.40694444444445
Andorra,2025,2025-07,3.469220430107527,4.978225806451613,0.45483870967741935,68.23118279569893
Andorra,2025,2025-08,5.940994623655914,10.615322580645161,0.5184139784946237,74.60483870967742
Andorra,2025,2025-09,2.6523611111111114,4.176944444444445,0.48305555555555557,63.61805555555556
Andorra,2025,2025-10,2.0926075268817206,3.088709677419355,0.46102150537634407,64.77284946236558
Andorra,2025,2025-11,1.40625,2.292361111111111,0.5333333333333333,65.84722222222223
Austria,2023,2023-01,11.952956989247312,14.791129032258064,17.424462365591395,37.405913978494624
Austria,2023,2023-02,13.163095238095238,17.40059523809524,16.19657738095238,50.614583333333336
Austria,2023,2023-03,12.218682795698927,17.54180107526882,17.736559139784948,59.498655913978496
Austria,2023,2023-04,9.446666666666667,12.928611111111111,11.858333333333333,66.65277777777777
Austria,2023,2023-05,9.236155913978495,13.908736559139786,9.605241935483871,71.70698924731182
Austria,2023,2023-06,8.731388888888889,14.20111111111111,10.054305555555556,79.02083333333333
Austria,2023,2023-07,6.356451612903226,11.410215053763443,9.067607526881721,83.29838709677419
Austria,2023,2023-08,7.164112903225807,12.611693548387096,11.126209677419354,73.67338709677419
Austria,2023,2023-09,9.121805555555556,15.730277777777777,15.388055555555555,65.06666666666666
Austria,2023,2023-10,9.25013440860215,15.591397849462366,16.221639784946237,46.52150537634409
